DES_CATEGORIA_MATERIAL,DES_MARCA_MATERIAL,FLG_DATA,PCT_DESCONTO,flg_mkt,ANO,CICLO,VL_PRECO_BOX_COX,QT_VENDA_lagged_3
4,63,0,0.0,0,1,08,0.7020679895475345,111294.0
5,77,1,0.0,0,2,08,0.7021021726267308,408.0
5,70,0,22.52,1,2,03,0.7021350245599657,4020.0
5,66,0,0.0,0,1,05,0.7021615834664294,1112.0
0,75,0,0.0,0,2,14,0.7021024423645792,2342.0
1,61,0,0.0,0,2,10,0.7021267484173326,11156.0
4,78,1,30.0,1,1,12,0.7020819987635343,14828.0
2,61,0,25.0,1,3,09,0.7020372702559823,14224.0
2,65,0,33.33,1,3,07,0.7020289799384964,89786.0
2,75,0,0.0,0,3,03,0.7020706337809054,30688.0
1,56,1,20.0,1,3,08,0.7021103014377482,116882.0
2,65,0,33.33,1,3,05,0.7020701147399054,6832.0
1,56,0,0.0,0,3,12,0.7021350198569171,3076.0
4,56,1,0.0,0,3,11,0.7021005610696779,116552.0
5,54,0,0.0,0,2,05,0.7021672108521286,1064.0
5,75,0,0.0,0,2,04,0.7021357863999378,1138.0
2,61,0,0.0,0,1,15,0.702048281764757,1266.0
4,63,0,20.98,1,1,14,0.7020838540539924,80910.0
2,59,0,0.0,0,1,14,0.7020672537280379,2160.0
4,56,0,0.0,0,3,13,0.7021206998669796,322.0
5,51,0,0.0,0,3,09,0.7021569993928038,428.0
4,68,0,0.0,0,3,13,0.7020968101886048,242.0
2,58,0,0.0,0,1,04,0.7020553583659229,242.0
5,61,0,10.0,1,3,04,0.7021683354477167,102422.0
5,62,0,18.77,1,1,08,0.702132201889326,71212.0
2,54,0,0.0,0,3,01,0.7020406185307769,244.0
4,58,1,0.0,0,1,07,0.7021137618420514,37146.0
5,52,0,0.0,0,1,02,0.7021206998669796,252.0
4,56,0,0.0,0,2,07,0.7021116261400121,1408.0
3,56,0,0.0,0,3,04,0.7021166803661539,424.0
5,70,0,5.0,1,3,09,0.7021502203088177,282178.0
4,64,0,0.0,0,1,03,0.7021138170241582,30930.0
3,56,0,0.0,0,1,14,0.702107595769302,6848.0
4,63,0,13.5,1,2,03,0.7020225955023978,19258.0
5,63,0,20.0,1,2,01,0.7021032090163348,73452.0
1,56,0,0.0,0,1,10,0.7021188032700476,2758.0
2,63,0,0.0,0,3,03,0.7020512326176461,51680.0
2,54,0,0.0,0,2,13,0.7020406185307769,244.0
3,71,0,15.0,1,3,04,0.7021069009490671,17648.0
1,47,0,0.0,0,2,09,0.7021300348988083,1154.0
4,37,1,0.0,0,2,11,0.7020278650699329,240.0
2,65,1,25.0,1,3,06,0.7020359611871135,38358.0
5,55,0,25.005000000000003,1,3,09,0.7021611758573012,12958.0
3,71,0,0.0,0,2,02,0.7020398172974364,240.0
2,65,0,0.0,0,2,13,0.7020408775137321,2462.0
2,46,0,0.0,0,1,08,0.7020553583659229,1960.0
4,56,0,0.0,0,1,06,0.7021059275556,1472.0
2,70,0,0.0,0,2,12,0.7020232361318883,690.0
5,56,1,0.0,0,2,08,0.7021368594142084,1018.0
5,64,0,0.0,0,1,10,0.7021569993928038,378.0
4,56,1,0.0,0,1,12,0.7020736441312808,250.0
2,63,0,0.0,0,3,02,0.7020322975430958,244.0
5,57,0,0.0,0,3,13,0.7021840710478177,1560.0
4,56,1,0.0,0,1,07,0.7021180555671357,240.0
4,56,1,0.0,0,3,11,0.7021001433438665,19914.0
2,61,0,33.33,1,3,05,0.702050175474943,37122.0
4,68,0,0.0,0,2,05,0.7021042104373152,1370.0
2,58,1,0.0,0,2,17,0.7020736441312808,240.0
5,70,0,20.0,1,3,07,0.7021435708941625,225658.0
3,56,0,20.0,1,3,05,0.7020983096803112,6906.0
4,56,1,0.0,0,2,11,0.7021244197111483,438.0
5,61,0,0.0,0,3,10,0.7021713957139921,76756.0
3,56,0,0.0,0,2,10,0.7021136955489649,4512.0
4,75,0,0.0,0,3,12,0.7020838362119062,326.0
5,68,0,20.02,1,1,01,0.7021350504172047,241392.0
2,65,0,30.0425,1,1,10,0.7020427199949275,21154.0
5,70,0,20.0,1,3,03,0.7021500376797161,778758.0
4,56,0,0.0,0,3,12,0.7020968101886048,332.0
3,71,0,7.5,1,2,15,0.7020762326920461,51448.0
5,59,0,0.0,0,1,14,0.7021657568111187,308746.0
4,56,1,0.0,0,3,08,0.7021088160094908,1324.0
2,62,1,0.0,0,1,07,0.7020679895475345,240.0
2,75,0,0.0,0,1,02,0.7020335693099384,3882.0
2,75,0,0.0,0,2,14,0.7020586962263123,450.0
1,56,1,23.0,1,2,16,0.7021273521401642,8198.0
2,57,0,0.0,0,2,05,0.7020452526145979,460.0
4,61,0,20.0,1,3,13,0.7020968887059672,27262.0
5,55,0,0.0,0,2,05,0.7021703472547667,1854.0
4,56,0,0.0,0,1,04,0.702086176505966,55080.0
5,78,1,0.0,0,1,17,0.7021543929454931,414.0
2,65,0,35.0,1,2,01,0.702008039864291,15456.0
4,63,1,0.0,0,3,06,0.7020968101886048,44738.0
2,65,0,0.0,0,2,09,0.7020406185307769,244.0
5,57,0,0.0,0,1,11,0.7021827184975505,90194.0
1,56,1,27.515,1,1,12,0.7021214350482423,17628.0
5,70,0,0.0,0,3,12,0.7020968101886048,28272.0
4,63,0,0.0,0,2,07,0.7020355839819186,3396.0
4,58,0,0.0,0,3,07,0.7021138170241582,11150.0
4,56,0,0.0,0,1,06,0.7020814167840721,2860.0
4,63,0,0.0,0,1,10,0.7020930079840512,880.0
1,56,0,0.0,0,3,02,0.7021267484173326,8530.0
5,53,1,0.0,0,1,18,0.7021456664925787,3484.0
5,74,0,0.0,0,2,04,0.7021742433513053,24042.0
2,58,0,0.0,0,1,05,0.7020736441312808,644.0
2,60,0,32.55,1,1,06,0.7020650359769655,19590.0
5,79,0,0.0,0,1,08,0.7021456664925787,33442.0
2,70,0,0.0,0,3,01,0.7020518893453717,754.0
3,56,0,20.0,1,3,05,0.7020982184954665,21924.0
4,56,0,0.0,0,3,15,0.7020901195182343,1322.0
4,56,0,0.0,0,3,02,0.7020968101886048,138298.0
5,58,0,0.0,0,3,13,0.70216754222721,326.0
4,64,1,30.04,1,2,16,0.7020848402917,26316.0
2,70,0,0.0,0,1,04,0.7020373631028228,3310.0
2,70,0,0.0,0,1,13,0.702050103358422,1644.0
3,71,1,15.0,1,2,11,0.7020853778162468,10700.0
2,63,1,0.0,0,1,18,0.7020365451269506,34654.0
2,56,1,0.0,0,3,08,0.7020512326176461,12206.0
5,56,0,25.0,1,3,01,0.7021122616575683,16736.0
4,56,0,20.0,1,3,05,0.7020856276559824,23920.0
3,56,0,0.0,0,2,10,0.7021138170241582,510.0
5,64,0,0.0,0,1,01,0.7021569993928038,564.0
5,60,0,0.0,0,2,03,0.7021688203478347,244.0
3,71,0,0.0,1,1,08,0.7020713884770268,56146.0
4,63,0,27.5,1,1,10,0.7020535105293373,123005.0
4,60,0,0.0,0,3,07,0.7021059275556,2586.0
5,54,0,0.0,0,3,09,0.7021631322388167,942.0
4,63,0,0.0,0,2,12,0.7020814167840721,23398.0
3,56,1,0.0,0,1,18,0.7020926163815032,18664.0
4,47,0,0.0,0,3,02,0.7021166803661539,330.0
4,63,0,20.0,1,2,10,0.7020735076098392,64968.0
3,56,1,0.0,0,2,17,0.7020968101886048,13616.0
5,60,1,0.0,0,1,07,0.7021672108521286,516.0
4,56,0,0.0,0,3,02,0.7021265862747955,371842.0
2,64,0,0.0,0,3,04,0.7020586962263123,27200.0
1,64,0,0.0,0,3,15,0.7021300348988083,17114.0
2,77,0,0.0,0,1,08,0.7020619098236731,682.0
2,50,1,30.0,1,1,12,0.7020729178191023,16038.0
4,63,0,20.0,1,2,15,0.702086176505966,50744.0
0,65,1,31.2725,1,2,06,0.7020804509381232,27036.0
4,63,0,20.0,1,2,02,0.7020210857121525,40292.0
1,56,0,20.0,1,3,14,0.7021139822324238,44646.0
2,63,0,0.0,0,1,14,0.7020365451269506,424.0
4,61,0,0.0,0,2,03,0.7021138170241582,2926.0
4,56,0,0.0,0,3,09,0.7021267484173326,684.0
5,57,0,25.02,1,2,05,0.7021484569872035,26058.0
3,56,0,32.5,1,3,10,0.7020815028421418,8148.0
0,64,0,0.0,0,1,16,0.7021003572006482,2962.0
2,78,0,0.0,0,3,10,0.7020552306892741,2214.0
2,61,0,0.0,0,3,10,0.7020580305597032,2172.0
2,63,1,21.16,1,2,08,0.7020185958962913,116430.0
2,61,0,0.0,0,3,03,0.7020457076149781,342.0
3,71,0,15.0,1,3,01,0.7020934179806754,14174.0
4,56,0,0.0,0,2,04,0.7021206998669796,242.0
5,59,0,0.0,0,1,10,0.7021665331847988,408.0
4,62,0,0.0,1,2,15,0.7020586962263123,9462.0
4,63,0,20.0,1,1,03,0.7020540041742812,18368.0
2,52,1,0.0,0,2,06,0.7020736441312808,34644.0
4,56,1,0.0,0,3,06,0.7021206998669796,240.0
3,56,0,20.0,1,2,05,0.7020805879201815,13810.0
2,60,0,27.535,1,2,12,0.702047931553799,60590.0
2,64,0,0.0,0,3,13,0.7020586962263123,24618.0
1,56,0,0.0,0,1,04,0.7021202209947628,792.0
5,63,0,0.0,0,1,08,0.7020968101886048,80934.0
4,63,1,13.42,1,2,06,0.7020263483471914,47806.0
4,56,0,20.0,1,3,01,0.7020884524134365,49566.0
2,75,0,15.0,1,2,10,0.7020660923966482,36842.0
2,75,0,0.0,0,3,05,0.7020746671652992,4442.0
2,59,0,33.33,1,3,13,0.7020525325531382,14754.0
3,56,0,0.0,0,2,01,0.7020619098236731,1216.0
5,75,0,17.51,1,3,04,0.7021693870106499,148148.0
2,56,0,0.0,0,1,10,0.7020679895475345,9012.0
4,63,0,0.0,0,3,13,0.7020906339123636,21904.0
4,61,1,0.0,0,2,08,0.7021138170241582,17574.0
1,63,1,21.48,1,2,08,0.7020814167840721,6368.0
5,63,0,0.0,0,3,09,0.7021138170241582,1496.0
5,64,1,0.0,0,3,08,0.7021556886228818,181220.0
4,56,0,0.0,0,1,03,0.7020927576250704,1914.0
2,70,0,0.0,1,2,14,0.7020586962263123,8614.0
3,71,0,15.0,1,3,15,0.7021165023857507,57774.0
1,64,0,0.0,0,1,11,0.7021180555671357,15968.666666666666
2,66,0,0.0,0,3,12,0.7020619098236731,58636.0
5,61,0,0.0,0,3,05,0.7021688203478347,65382.0
4,77,0,0.0,1,3,10,0.702137748840072,14810.0
2,51,0,0.0,0,2,10,0.7020703995657781,1632.0
3,56,0,0.0,0,2,14,0.7021264292829211,1574.0
1,56,1,0.0,0,3,11,0.702130021690775,38892.0
3,56,0,0.0,0,1,02,0.7020949975018387,240.0
2,67,0,10.045,1,1,14,0.7020305473684801,54452.0
3,56,0,0.0,0,1,06,0.702107595769302,240.0
4,56,1,0.0,0,3,08,0.7020927576250704,3800.0
5,75,1,0.0,0,3,06,0.7021801863645619,47098.0
2,70,1,0.0,0,3,08,0.7020619098236731,4814.0
5,69,1,20.0,1,3,06,0.7021352870822215,33864.0
2,59,0,20.07,1,1,08,0.7020554093849336,22116.0
4,60,0,0.0,0,1,03,0.7021138170241582,11840.0
3,56,0,0.0,0,1,15,0.7020953199252029,2138.0
1,77,0,0.0,0,1,05,0.7021320987068744,62812.0
2,70,0,20.07,1,1,14,0.7020553583659229,26344.0
2,57,0,0.0,0,1,15,0.7020736441312808,71626.0
4,56,0,0.0,0,3,04,0.7021059275556,574.0
5,68,0,0.0,1,2,14,0.7021238191953354,30954.0
2,75,0,26.025,1,1,13,0.7020247628334544,161738.0
3,56,0,0.0,0,1,16,0.7021136181040518,10904.0
4,23,0,0.0,0,1,15,0.7020589904397309,240.0
2,70,0,0.0,0,1,02,0.702048281764757,810.0
5,70,1,0.0,0,2,17,0.7021558499040682,112558.0
5,56,0,20.03,1,2,03,0.7021219715103496,22138.0
2,70,1,0.0,0,2,06,0.7020406185307769,49280.0
2,70,1,0.0,0,3,06,0.7020586962263123,1450.0
4,64,0,25.04,1,2,12,0.7020920800695926,74013.33333333333
3,63,0,20.0,1,3,10,0.7020404588119992,38172.0
4,56,0,0.0,0,2,10,0.7021244197111483,734.0
2,59,0,0.0,0,3,01,0.702038194817634,490.0
3,56,0,0.0,0,2,02,0.7020927576250704,2084.0
4,68,0,0.0,0,2,03,0.7021026662330265,1608.0
4,56,0,0.0,0,3,09,0.7020968101886048,90032.0
5,75,0,0.0,0,3,04,0.7021718131110256,17784.0
5,63,0,23.8,1,3,13,0.702098901559347,27302.0
0,75,0,0.0,0,2,07,0.7021180555671357,15104.0
2,61,0,0.0,0,2,10,0.7020414131960574,594.0
4,56,1,0.0,0,1,17,0.702086176505966,58000.0
4,56,1,0.0,0,1,18,0.7021205644361158,71068.0
2,66,0,35.0,1,1,03,0.7020676886689318,77056.0
5,57,0,0.0,0,1,16,0.7021844395606921,47640.0
2,52,0,0.0,0,1,04,0.702048281764757,1170.0
2,75,0,0.0,0,1,16,0.7020672832892875,818.0
1,60,1,0.0,0,1,17,0.7021206998669796,3364.0
3,56,0,0.0,0,2,12,0.7021138170241582,6762.0
4,75,0,0.0,0,1,08,0.7020838362119062,240.0
4,63,0,0.0,0,3,03,0.7020963914421139,19968.0
5,79,0,0.0,0,3,12,0.7021557251188878,2022.0
5,64,0,20.0,1,3,01,0.7021560966009481,199922.0
2,64,0,35.0,1,2,01,0.7020621381539448,84078.0
5,65,0,0.0,0,3,15,0.7021569981462654,1316.0
0,62,0,0.0,0,1,04,0.7020968101886048,240.0
3,56,0,0.0,0,2,02,0.7020926896564393,114302.0
3,71,0,30.02,1,1,02,0.7020989822709819,40230.0
5,60,0,0.0,0,2,03,0.7021578527683905,16584.0
2,67,0,0.0,0,3,12,0.7020586962263123,1450.0
2,64,1,0.0,0,3,11,0.7020619098236731,334.3333333333333
5,65,0,0.0,0,3,07,0.7021581989578617,83712.0
5,65,0,0.0,0,1,16,0.7021569993928038,322.0
3,71,1,15.0,1,3,06,0.7020252049962041,10410.0
5,64,1,20.0,1,1,09,0.7021484142726704,1186.0
1,64,0,26.7075,1,1,13,0.7021006211751335,8602.0
1,70,0,0.0,0,2,12,0.7021180555671357,1454.0
2,75,0,0.0,0,3,03,0.702048281764757,12244.0
4,63,0,0.0,0,3,02,0.7020505172524244,2542.0
2,64,0,0.0,0,1,10,0.7020736100234388,114224.0
5,62,0,0.0,0,2,04,0.702144947003777,99670.0
4,63,0,0.0,0,3,05,0.7020736441312808,2094.0
5,56,0,0.0,0,1,02,0.7021219715103496,816.0
5,63,0,0.0,0,2,05,0.7021059275556,18605.0
1,56,0,0.0,0,3,12,0.7021299661741149,19890.0
2,61,1,0.0,0,3,08,0.7020619098236731,1132.0
4,56,0,0.0,0,1,15,0.70211113017278,1704.0
4,70,1,17.5,1,2,16,0.70207453918266,8724.0
4,63,0,18.87,1,1,06,0.7020080669697089,28444.0
2,49,0,0.0,0,2,01,0.7020736441312808,242.0
4,69,0,0.0,0,3,13,0.7020948154330239,8746.0
2,63,0,33.33,1,3,05,0.7020246811812154,62138.0
1,61,0,26.2775,1,1,13,0.7021107931624341,10398.0
3,56,1,0.0,0,1,07,0.7020995208399835,436.0
5,61,0,0.0,0,1,14,0.7021688063765029,32326.0
0,64,1,20.0,1,1,18,0.7021030049335469,9432.0
2,63,0,0.0,0,1,15,0.7020363161305762,16960.0
4,63,0,0.0,0,1,04,0.7020556979365685,2150.0
0,62,1,0.0,0,1,12,0.7020819010713286,34601.0
5,73,0,25.0,1,3,07,0.7021450920734725,55112.0
4,56,1,0.0,0,1,18,0.7021110064522897,1730.0
4,61,0,0.0,0,3,07,0.7021138170241582,6710.0
2,70,0,0.0,0,3,14,0.7020406185307769,1376.0
5,76,0,0.0,0,3,05,0.7021851417941837,54726.0
5,62,0,0.0,0,3,15,0.7021508232866068,61246.0
0,60,1,25.65,1,1,07,0.702086176505966,11742.0
5,75,0,10.01,1,2,12,0.7021797692717643,478722.0
4,78,0,0.0,0,3,09,0.7020574013019765,768.0
5,65,0,0.0,0,2,07,0.7021562812198651,238662.0
3,71,1,32.5,1,3,11,0.7020716687642733,60352.0
4,61,1,0.0,0,2,11,0.7021138170241582,322.0
0,75,0,0.0,0,3,10,0.7020406185307769,1416.0
2,62,0,0.0,0,1,01,0.7020406185307769,240.0
4,56,0,0.0,0,3,02,0.7021267484173326,1070.0
3,71,0,15.0,1,3,02,0.7021203314119414,7698.0
4,63,1,0.0,0,1,12,0.7020252978486813,40440.0
3,63,0,0.0,0,1,04,0.7020406185307769,1714.0
2,75,1,0.0,0,1,12,0.7020736441312808,492.0
4,56,0,0.0,0,3,02,0.7020927576250704,23870.0
2,78,1,0.0,0,2,08,0.7020732749710161,48858.0
5,80,0,0.0,0,3,05,0.7021543069943247,87384.0
2,63,0,21.16,1,1,16,0.702018521801682,87468.0
5,74,0,13.0,1,2,01,0.7021732026519254,140394.0
5,56,0,25.0,1,2,14,0.7021575963969598,18584.0
2,79,1,0.0,0,3,06,0.7020808735141261,23572.0
2,63,1,10.0,1,2,16,0.7020365451269506,21698.0
3,56,0,0.0,0,1,13,0.7020884412735696,356.0
5,61,0,0.0,0,2,07,0.7021688203478347,22394.0
2,75,0,0.0,0,3,01,0.7020406185307769,328.0
3,63,1,0.0,0,1,18,0.7020650055936173,258.0
5,56,0,0.0,0,3,02,0.702130410992756,1358.0
5,78,1,0.0,0,2,08,0.7021591719960721,93490.0
5,60,0,0.0,0,2,13,0.7021703183566566,480.0
2,65,0,0.0,0,1,03,0.702048281764757,912.0
4,56,0,0.0,0,3,01,0.7021100578824122,1198.0
4,63,0,0.0,0,1,03,0.7020763710391572,1278.0
5,55,1,0.0,0,2,08,0.7021688203478347,690.0
2,66,0,0.0,0,3,02,0.7020614830053143,110504.0
2,75,0,35.0,1,1,03,0.7020650055936173,93284.0
5,61,0,0.0,0,1,06,0.7021607313361854,340.0
4,56,0,0.0,0,1,02,0.7021024423645792,786.0
3,56,0,0.0,0,1,14,0.7020927576250704,51788.0
2,65,0,0.0,0,3,04,0.7020814167840721,34046.0
2,62,0,10.0,1,1,01,0.7020736441312808,11826.0
2,65,0,0.0,0,2,15,0.7020434103811753,1796.0
5,55,0,30.54,1,1,14,0.7021602880486424,106106.0
2,48,1,0.0,0,2,11,0.702048281764757,242.0
1,56,0,0.0,0,3,02,0.7021350198569171,4646.0
4,78,0,0.0,0,2,03,0.7020838362119062,3114.0
4,63,0,25.0,1,3,15,0.7020761271154543,26274.0
2,59,0,0.0,0,2,04,0.7020736441312808,41518.0
2,79,0,30.0,1,3,02,0.7020522423563907,60874.0
5,60,0,0.0,0,3,14,0.702167545516373,1036.0
4,60,1,0.0,0,1,12,0.7021056476535054,14964.0
4,60,1,0.0,1,3,08,0.7021138170241582,4770.0
2,63,0,21.51,1,1,08,0.7020526816839251,11078.0
5,56,1,0.0,0,1,07,0.7021206998669796,24896.0
4,56,1,0.0,0,1,17,0.7021206998669796,244.0
2,64,0,0.0,0,2,02,0.702008039864291,654.0
4,60,1,0.0,1,2,16,0.702086176505966,40572.0
1,56,0,0.0,0,2,13,0.7021267484173326,6104.0
2,63,0,27.5,1,1,10,0.702053232194949,9226.0
2,77,0,22.57,1,2,03,0.7020554178852355,505316.0
2,78,1,16.56,1,1,12,0.7020736441312808,33640.0
3,56,1,0.0,0,3,11,0.7021058725289315,7842.0
2,64,0,0.0,0,3,03,0.702048281764757,1254.0
5,77,1,0.0,0,3,11,0.7021244197111483,568.0
4,68,0,0.0,0,2,12,0.7020789143893862,490.0
2,54,0,0.0,0,1,15,0.7020736441312808,244.0
2,65,1,0.0,0,3,06,0.7020406185307769,506.0
5,70,0,20.0,1,3,03,0.702147107117985,496772.0
2,61,0,0.0,0,2,04,0.702048281764757,24806.0
0,62,1,0.0,0,1,18,0.7020708531728937,47882.0
4,56,0,0.0,0,3,09,0.7021138170241582,1168.0
5,64,0,0.0,0,1,14,0.7021565559611195,355680.0
4,70,0,0.0,0,1,16,0.7021024423645792,36124.0
3,56,0,0.0,0,1,10,0.7021138170241582,6802.0
3,63,1,20.0,1,2,08,0.7020411556456103,44038.0
5,60,0,0.0,0,2,10,0.7021703183566566,4764.0
5,56,0,0.0,0,3,12,0.7021300348988083,958.0
1,56,1,0.0,0,2,08,0.7021059275556,322.0
4,63,0,0.0,0,3,09,0.7020968101886048,13704.0
2,64,0,20.0,1,3,01,0.7020778699410617,4698.0
1,56,0,0.0,0,2,13,0.7021310789573301,1248.0
5,67,0,30.24,1,1,13,0.7021412149836174,98976.0
5,60,0,5.0,1,3,05,0.7021711167238062,56170.0
2,67,0,0.0,0,1,16,0.7020305473684801,436.0
5,56,0,31.47,1,1,02,0.7021108902137126,43008.0
1,64,0,35.0,1,3,13,0.7020820414625957,18184.0
4,56,0,0.0,0,1,08,0.702086176505966,9138.0
3,63,0,0.0,0,1,05,0.7020406185307769,590.0
1,77,1,20.0,1,3,08,0.7021220122943876,70854.0
4,63,0,0.0,0,2,12,0.7020814167840721,56648.0
3,56,1,0.0,0,1,18,0.702107595769302,8894.0
2,54,0,0.0,0,1,13,0.7020445276757239,250.0
5,70,0,0.0,0,1,16,0.7020736441312808,2142.0
5,77,0,0.0,0,1,03,0.7021792842995467,1626.0
4,63,1,35.0,1,1,17,0.7020133506324099,47284.0
5,65,1,0.0,0,2,17,0.7021593180623013,203696.0
2,59,0,0.0,0,3,10,0.7020295273471386,246.0
5,64,0,0.0,0,3,15,0.7021636072870708,18856.0
5,75,0,0.0,0,3,01,0.7021419164202104,6460.0
5,60,0,20.0,1,3,14,0.7021686966213863,43734.0
5,39,1,0.0,0,2,16,0.7021515394260057,288.0
2,65,1,31.325000000000003,1,2,06,0.7020478299292431,26052.0
1,56,0,0.0,0,1,11,0.7021310789573301,2578.0
3,56,0,0.0,0,1,02,0.7020553583659229,8964.0
4,63,0,23.8,1,3,13,0.702068515224017,28612.0
4,63,1,0.0,0,2,11,0.7021056604053341,40156.0
4,63,0,0.0,0,3,14,0.7020617914790115,9964.0
5,77,0,10.0,1,3,04,0.7021672108521286,18602.0
5,60,1,0.0,0,2,16,0.7021583633302916,5006.0
2,70,1,0.0,0,1,09,0.702048281764757,966.0
2,75,0,20.07,1,1,08,0.7020554858581868,29848.0
3,56,0,25.0,1,3,13,0.7020940922739459,3064.0
3,71,0,27.5,1,3,09,0.7020743096290533,59246.0
5,61,1,20.3,1,2,17,0.702169955174555,413652.0
2,70,1,0.0,0,1,12,0.7020553583659229,1998.0
4,56,0,0.0,0,3,14,0.7021022176663371,8358.0
4,56,0,0.0,0,1,01,0.7020838362119062,13320.0
2,76,0,0.0,0,2,15,0.7020586962263123,7936.0
2,60,1,0.0,0,2,08,0.7020736441312808,34900.0
5,65,0,0.0,1,2,14,0.7021593879424464,152736.0
5,66,1,15.0,1,1,12,0.7021561043168634,260840.0
2,65,0,0.0,0,2,04,0.702048281764757,5504.0
2,75,1,0.0,0,3,08,0.7020585897355467,107764.0
4,77,0,0.0,0,1,05,0.7021532829849803,1736.0
2,44,0,0.0,0,1,11,0.7020554263847187,330.0
0,60,0,0.0,0,1,05,0.7021024423645792,240.0
5,70,0,0.0,0,3,15,0.7020968101886048,23142.0
2,70,0,0.0,0,3,01,0.7020518893453717,324.0
3,56,0,0.0,0,1,14,0.7020987445866795,34658.0
3,56,0,25.0,1,1,15,0.70208687510434,13844.0
4,63,0,0.0,0,3,13,0.702086176505966,244.0
4,6,1,0.0,0,1,17,0.7021181775593325,240.0
3,71,0,7.5,1,3,10,0.7020713182492071,64950.0
2,75,0,27.535,1,2,09,0.7020504813361045,47902.0
4,64,0,0.0,0,3,14,0.7021138170241582,1486.0
5,68,0,0.0,0,2,05,0.7021267484173326,17252.0
2,75,0,0.0,0,1,06,0.7020734255815508,39206.0
1,56,0,0.0,0,1,08,0.7021310789573301,244.0
5,78,0,0.0,0,1,05,0.7021543670495308,514614.0
4,64,0,0.0,0,2,13,0.7021138170241582,2746.0
3,63,0,0.0,1,2,10,0.7020301641961596,1806.0
4,77,0,0.0,0,1,11,0.7021369013612216,3338.0
5,60,0,0.0,0,3,07,0.7021717154834967,330.0
2,75,0,0.0,0,2,02,0.7020735963761009,89844.0
4,61,0,0.0,0,1,13,0.7020968101886048,246.0
5,66,1,0.0,0,1,18,0.7021615834664294,420.0
2,64,1,0.0,0,3,06,0.7020814167840721,428.0
5,61,0,0.0,0,3,12,0.7021701936344448,96572.0
5,69,0,0.0,0,3,15,0.7021368594142084,13598.0
4,77,0,0.0,0,2,09,0.7020884412735696,23558.0
4,63,0,0.0,0,1,14,0.7020553583659229,242.0
2,58,0,0.0,0,2,05,0.7020736441312808,320.0
4,63,1,0.0,0,2,06,0.7021024423645792,174702.0
1,56,1,20.015,1,2,16,0.7021109134808664,23672.0
2,78,0,0.0,0,1,10,0.7020736441312808,1738.0
5,60,0,0.0,0,3,10,0.7021717040060912,147838.0
2,51,1,0.0,0,3,11,0.7020814167840721,496.0
4,47,0,10.0,1,1,02,0.7021267484173326,13236.0
2,64,0,0.0,0,2,13,0.702048281764757,1230.0
1,56,1,0.0,0,3,08,0.7021123259407958,688.0
5,66,0,0.0,0,3,03,0.7021615834664294,322.0
4,68,0,0.0,0,1,08,0.702078018203632,2602.0
5,80,0,0.0,0,3,05,0.7021165869713235,492.0
4,68,0,20.07,1,2,04,0.7020556301269922,6610.0
4,56,0,0.0,0,2,09,0.702079446972328,1828.0
4,63,0,20.0,1,3,10,0.7020289911390434,32516.0
4,56,1,0.0,0,1,07,0.7021206998669796,240.0
2,52,0,0.0,0,3,12,0.7020736441312808,328.0
2,60,0,0.0,0,1,06,0.7020651042986581,1768.0
2,70,0,0.0,0,2,02,0.7020553583659229,500.0
4,56,0,0.0,0,3,12,0.7021267001183193,265488.0
5,56,0,20.03,1,2,03,0.7021219715103496,3544.0
4,68,0,0.0,0,1,06,0.7020736441312808,2846.0
2,75,0,0.0,0,3,03,0.7020814167840721,14008.0
1,56,0,0.0,0,3,05,0.7021281027027311,2146.0
4,70,0,0.0,0,3,03,0.7020736441312808,1672.0
2,75,1,0.0,1,2,17,0.702048281764757,2754.0
2,63,1,0.0,0,1,12,0.7020679895475345,8318.0
2,22,1,0.0,0,3,06,0.7020406185307769,240.0
1,56,0,0.0,0,3,09,0.7021350198569171,3334.0
3,75,0,20.0,1,1,11,0.7020707683190067,157764.0
4,70,0,0.0,0,3,13,0.7020763249514401,1276.0
5,55,1,0.0,0,2,11,0.7021711521559498,3714.0
1,70,1,0.0,0,1,09,0.7021138170241582,258.0
2,65,1,0.0,0,1,18,0.7020736441312808,58520.0
5,63,0,0.0,0,3,07,0.7021138170241582,25812.0
4,63,0,0.0,0,1,16,0.7020679895475345,91228.0
2,58,0,0.0,0,2,15,0.7020452526145979,568.0
1,56,0,0.0,0,1,02,0.702086176505966,1482.0
4,64,0,0.0,0,3,07,0.7020968101886048,1098.0
3,71,1,21.28,1,1,17,0.7020689289658706,83232.0
5,65,0,0.0,0,2,02,0.7021593879424464,242.0
4,64,0,0.0,0,1,08,0.7020942252831534,882.0
2,64,0,20.0,1,2,10,0.7020406982916081,43534.0
2,67,0,0.0,0,1,04,0.7020736441312808,3466.0
4,56,0,0.0,0,2,05,0.7021164953937765,29152.0
4,63,0,0.0,0,1,01,0.7020221543378125,15576.0
2,65,0,0.0,0,1,05,0.7020232361318883,998.0
3,71,1,15.0,1,2,06,0.7020738620667427,49044.0
0,66,0,0.0,0,2,03,0.7021030049335469,2904.0
4,68,0,0.0,0,1,04,0.7020736441312808,6256.0
2,65,0,27.5,1,2,12,0.702016225068988,71060.0
3,71,0,15.0,1,1,10,0.7021069259082862,24420.0
2,70,0,0.0,0,2,05,0.702048281764757,496.0
4,63,1,0.0,0,2,11,0.7020814167840721,80794.0
4,70,0,0.0,0,2,04,0.7021024423645792,2166.0
